<S>	 :	 0.1532567049808429 
جهان	 :	 0.002264793529161345 
چون	 :	 0.0024350787569178372 
بزاری	 :	 5.108556832694764e-05 
برآید	 :	 0.00018731375053214133 
همی	 :	 0.006317581949765858 
بدو	 :	 0.0024350787569178372 
نیک	 :	 0.00064708386547467 
روزی	 :	 0.00011919965942954449 
سرآید	 :	 3.4057045551298427e-05 
چو	 :	 0.010625798212005108 
بستی	 :	 3.4057045551298427e-05 
کمر	 :	 0.0009025117071094083 
بر	 :	 0.01273733503618561 
در	 :	 0.003916560238399319 
راه	 :	 0.0022307364836100466 
آز	 :	 0.00017028522775649213 
شود	 :	 0.00064708386547467 
کار	 :	 0.0024010217113665387 
NONE	 :	 0.03800766283524904 
یکسر	 :	 0.0004597701149425287 
دراز	 :	 0.00022137079608343976 
بیک	 :	 0.00018731375053214133 
روی	 :	 0.0021796509152830993 
جستن	 :	 0.00022137079608343976 
بلندی	 :	 8.514261387824607e-05 
سزاست	 :	 0.00010217113665389528 
اگر	 :	 0.0016687952320136228 
میان	 :	 0.0012430821626223925 
دم	 :	 0.0004427415921668795 
اژدهاست	 :	 3.4057045551298427e-05 
و	 :	 0.03589612601106854 
دیگر	 :	 0.0008684546615581098 
که	 :	 0.016943380161770966 
گیتی	 :	 0.0010387398893146019 
ندارد	 :	 0.0002554278416347382 
درنگ	 :	 0.00035759897828863347 
سرای	 :	 0.0002724563644103874 
سپنجی	 :	 3.4057045551298427e-05 
چه	 :	 0.0023669646658152407 
پهن	 :	 0.00010217113665389528 
تنگ	 :	 0.0006811409110259685 
پرستنده	 :	 0.00011919965942954449 
جویای	 :	 5.108556832694764e-05 
کین	 :	 0.0015836526181353767 
بگیتی	 :	 0.00017028522775649213 
ز	 :	 0.018322690506598554 
کس	 :	 0.0015325670498084292 
نشنود	 :	 3.4057045551298427e-05 
آفرین	 :	 0.0014814814814814814 
سرو	 :	 0.0002724563644103874 
سهی	 :	 8.514261387824607e-05 
گردد	 :	 0.00064708386547467 
بباغ	 :	 5.108556832694764e-05 
تیره	 :	 0.0009195402298850574 
روشن	 :	 0.0004086845466155811 
چراغ	 :	 0.00011919965942954449 
کند	 :	 0.0008173690932311622 
برگ	 :	 6.811409110259685e-05 
پژمرده	 :	 5.108556832694764e-05 
سست	 :	 0.00018731375053214133 
سرش	 :	 0.0006300553426990209 
سوی	 :	 0.0029289059174116647 
گراید	 :	 0.0001362281822051937 
نخست	 :	 0.00047679863771817797 
بروید	 :	 3.4057045551298427e-05 
خاک	 :	 0.0011409110259684972 
باز	 :	 0.000885483184333759 
همه	 :	 0.005568326947637293 
جای	 :	 0.0018390804597701149 
تیمار	 :	 0.00035759897828863347 
باک	 :	 0.00018731375053214133 
سر	 :	 0.0045806726266496385 
مایهٔ	 :	 3.4057045551298427e-05 
مرد	 :	 0.0014644529587058324 
سنگ	 :	 0.00018731375053214133 
خرد	 :	 0.00129416773094934 
اندر	 :	 0.0051426138782460626 
خورد	 :	 0.00023839931885908899 
دانش	 :	 0.00020434227330779056 
آنگهی	 :	 0.0001532567049808429 
راستی	 :	 0.00022137079608343976 
گرین	 :	 3.4057045551298427e-05 
دو	 :	 0.0030821626223925076 
نیابی	 :	 8.514261387824607e-05 
روان	 :	 0.0010557684120902511 
کاستی	 :	 6.811409110259685e-05 
خود	 :	 0.0010898254576415497 
بمانی	 :	 5.108556832694764e-05 
رنج	 :	 0.0010046828437633036 
تن	 :	 0.0017879948914431673 
آید	 :	 0.0015495955725840784 
برفتن	 :	 3.4057045551298427e-05 
نیاز	 :	 0.00017028522775649213 
یکی	 :	 0.004665815240527884 
ژرف	 :	 0.0001362281822051937 
بن	 :	 0.000323541932737335 
ناپدید	 :	 0.0003065134099616858 
گنج	 :	 0.0009535972754363559 
کلید	 :	 0.00010217113665389528 
فزون	 :	 8.514261387824607e-05 
بایدت	 :	 5.108556832694764e-05 
همان	 :	 0.0008173690932311622 
خورده	 :	 8.514261387824607e-05 
یک	 :	 0.0014814814814814814 
روز	 :	 0.0016347381864623245 
بگزایدت	 :	 1.7028522775649213e-05 
سه	 :	 0.0008684546615581098 
بباید	 :	 0.0004427415921668795 
کزان	 :	 0.00022137079608343976 
چاره	 :	 0.0002894848871860366 
نیست	 :	 0.001600681140911026 
وزو	 :	 0.0001362281822051937 
سرت	 :	 0.0001362281822051937 
نیز	 :	 0.0008514261387824606 
پیغاره	 :	 3.4057045551298427e-05 
و‌گر	 :	 0.0001532567049808429 
گستری	 :	 1.7028522775649213e-05 
سزد	 :	 0.0001532567049808429 
گرد	 :	 0.0024521072796934865 
